CUSTOMER_SK,GEOGRAPHIC_ID,POLICY_ID,PURCHASE_DATE,INSURANCE_PRODUCT,COVERAGE_AMOUNT,PREMIUM_AMOUNT
32609,IN-21,F,20210902,policy3,588979,1700
32609,IN-21,F,20210902,policy3,588979,1700
32610,IN-32,G,20210902,policy5,211993,4521
32610,IN-32,G,20210902,policy5,211993,4521
32610,IN-32,G,20210902,policy5,211993,4521
32611,IN-23,B,20210902,policy5,536591,2404
32612,IN-24,G,20210902,policy4,379817,4412
32613,IN-11,B,20210902,policy2,90275,3444
32613,IN-11,B,20210902,policy2,90275,3444
32614,IN-28,F,20210902,policy4,293483,4844
32614,IN-28,F,20210902,policy4,293483,4844
32614,IN-28,F,20210902,policy4,293483,4844
32615,IN-24,G,20210902,policy5,624768,3108
32615,IN-24,G,20210902,policy5,624768,3108
32616,IN-14,I,20210902,policy1,758263,3407
32617,IN-13,I,20210902,policy1,771461,4342
32618,IN-2,F,20210902,policy5,147448,3099
32619,IN-24,G,20210902,policy4,360284,2502
32620,IN-33,G,20210902,policy5,801279,3540
32621,IN-3,F,20210903,policy1,367093,2560
32622,IN-9,F,20210903,policy5,530961,2492
32623,IN-22,F,20210903,policy1,414234,1834
32624,IN-8,F,20210903,policy1,779231,4738
32625,IN-15,G,20210904,policy3,184156,1668
32626,IN-35,B,20210904,policy4,970047,4873
32627,IN-25,B,20210904,policy3,399664,2990
32628,IN-6,B,20210904,policy1,659542,4077
32629,IN-1,G,20210904,policy2,183716,4629
32630,IN-4,G,20210904,policy1,617574,3367
32630,IN-4,G,20210904,policy1,617574,3367
32630,IN-4,G,20210904,policy1,617574,3367
32631,IN-19,B,20210904,policy4,457246,4477
32632,IN-23,G,20210904,policy5,961202,3205
32632,IN-23,G,20210904,policy5,961202,3205
32633,IN-34,F,20210904,policy5,388480,3471
32634,IN-23,F,20210904,policy4,170829,2966
32635,IN-35,B,20210904,policy5,180031,4797
32635,IN-35,B,20210904,policy5,180031,4797
32636,IN-5,F,20210904,policy2,125907,3198
32637,IN-24,G,20210904,policy5,859215,3531
32637,IN-24,G,20210904,policy5,859215,3531
32638,IN-14,G,20210904,policy5,864197,2758
32638,IN-14,G,20210904,policy5,864197,2758
32639,IN-24,F,20210904,policy1,324374,3554
32640,IN-11,G,20210904,policy1,762320,2948
32640,IN-11,G,20210904,policy1,762320,2948
32641,IN-11,G,20210904,policy2,330201,3615
32641,IN-11,G,20210904,policy2,330201,3615
32641,IN-11,G,20210904,policy2,330201,3615
32642,IN-6,I,20210904,policy5,588979,3390
32642,IN-6,I,20210904,policy5,588979,3390
32643,IN-7,B,20210904,policy1,218794,3029
32643,IN-7,B,20210904,policy1,218794,3029
32643,IN-7,B,20210904,policy1,218794,3029
32644,IN-12,G,20210904,policy3,70615,4885
32645,IN-18,B,20210904,policy5,561291,3928
32646,IN-9,I,20210904,policy4,246885,4094
32646,IN-9,I,20210904,policy4,246885,4094
32647,IN-28,G,20210905,policy5,499083,4768
32648,IN-14,B,20210905,policy1,282871,2450
32648,IN-14,B,20210905,policy1,282871,2450
32648,IN-14,B,20210905,policy1,282871,2450
32649,IN-6,I,20210905,policy1,264803,2002
32649,IN-6,I,20210905,policy1,264803,2002
32649,IN-6,I,20210905,policy1,264803,2002
32649,IN-6,I,20210905,policy1,264803,2002
32650,IN-1,G,20210905,policy4,470469,2930
32651,IN-12,G,20210905,policy1,628647,1622
32651,IN-12,G,20210905,policy1,628647,1622
32651,IN-12,G,20210905,policy1,628647,1622
32652,IN-25,G,20210905,policy1,117701,1098
32653,IN-12,F,20210905,policy4,283503,4482
32653,IN-12,F,20210905,policy4,283503,4482
32653,IN-12,F,20210905,policy4,283503,4482
32654,IN-9,B,20210905,policy3,797665,3998
32654,IN-9,B,20210905,policy3,797665,3998
32655,IN-2,G,20210905,policy4,579153,3458
32655,IN-2,G,20210905,policy4,579153,3458
32656,IN-4,I,20210905,policy4,681022,2395
32657,IN-18,I,20210905,policy1,197116,4433
32658,IN-11,B,20210905,policy1,803574,4825
32659,IN-2,G,20210905,policy3,170252,4360
32660,IN-12,I,20210905,policy3,749112,4545
32661,IN-18,I,20210905,policy3,149779,4419
32662,IN-11,B,20210905,policy5,731524,3696
32662,IN-11,B,20210905,policy5,731524,3696
32662,IN-11,B,20210905,policy5,731524,3696
32663,IN-28,F,20210905,policy3,99067,4207
32663,IN-28,F,20210905,policy3,99067,4207
32663,IN-28,F,20210905,policy3,99067,4207
32663,IN-28,F,20210905,policy3,99067,4207
32664,IN-27,G,20210905,policy3,457290,4676
32664,IN-27,G,20210905,policy3,457290,4676
32664,IN-27,G,20210905,policy3,457290,4676
32665,IN-18,G,20210906,policy3,577400,1185
32665,IN-18,G,20210906,policy3,577400,1185
32665,IN-18,G,20210906,policy3,577400,1185
32666,IN-9,G,20210906,policy1,677054,2684
32667,IN-21,G,20210906,policy5,752661,4399
32667,IN-21,G,20210906,policy5,752661,4399
32668,IN-3,F,20210906,policy3,204973,4398
32669,IN-18,B,20210906,policy5,432914,4421
32670,IN-14,F,20210906,policy2,398282,3377
32670,IN-14,F,20210906,policy2,398282,3377
32671,IN-12,F,20210907,policy1,358679,3555
32672,IN-32,G,20210907,policy3,195324,2812
32673,IN-6,B,20210907,policy2,180482,4529
32674,IN-4,F,20210907,policy1,491494,1623
32674,IN-4,F,20210907,policy1,491494,1623
32675,IN-18,B,20210907,policy5,520094,4648
32675,IN-18,B,20210907,policy5,520094,4648
32676,IN-18,I,20210907,policy3,529568,4659
32676,IN-18,I,20210907,policy3,529568,4659
32677,IN-34,G,20210907,policy3,771520,4571
32677,IN-34,G,20210907,policy3,771520,4571
32677,IN-34,G,20210907,policy3,771520,4571
32678,IN-1,G,20210907,policy4,635103,4328
32678,IN-1,G,20210907,policy4,635103,4328
32679,IN-27,G,20210907,policy3,580643,4071
32680,IN-27,G,20210907,policy5,741560,1198
32680,IN-27,G,20210907,policy5,741560,1198
32681,IN-4,G,20210908,policy1,194817,1704
32682,IN-21,F,20210908,policy1,584777,4869
32683,IN-22,G,20210908,policy1,86613,4306
32684,IN-6,F,20210908,policy1,255799,4708
32685,IN-33,G,20210908,policy3,316182,1043
32685,IN-33,G,20210908,policy3,316182,1043
32686,IN-29,G,20210908,policy4,428718,4626
32687,IN-29,G,20210908,policy5,630825,2510
32687,IN-29,G,20210908,policy5,630825,2510
32688,IN-16,F,20210908,policy1,619656,1957
32688,IN-16,F,20210908,policy1,619656,1957
32689,IN-8,B,20210908,policy2,915261,4547
32689,IN-8,B,20210908,policy2,915261,4547
32690,IN-33,B,20210908,policy1,526910,3481
32691,IN-24,G,20210908,policy1,951026,635
32692,IN-14,G,20210908,policy3,910409,4116
32692,IN-14,G,20210908,policy3,910409,4116
32693,IN-16,G,20210908,policy5,748070,3098
32693,IN-16,G,20210908,policy5,748070,3098
32694,IN-2,G,20210909,policy4,202127,4322
32695,IN-9,G,20210909,policy5,207552,3046
32695,IN-9,G,20210909,policy5,207552,3046
32696,IN-6,F,20210909,policy1,391071,2682
32696,IN-6,F,20210909,policy1,391071,2682
32697,IN-3,B,20210909,policy3,589229,2200
32698,IN-12,F,20210909,policy2,412142,4555
32699,IN-25,B,20210909,policy4,139934,4426
32699,IN-25,B,20210909,policy4,139934,4426
32700,IN-25,B,20210909,policy2,476832,708
32701,IN-7,I,20210909,policy3,176225,4430
32702,IN-29,I,20210909,policy1,867745,4294
32702,IN-29,I,20210909,policy1,867745,4294
32702,IN-29,I,20210909,policy1,867745,4294
32703,IN-24,G,20210909,policy3,779215,4624
32703,IN-24,G,20210909,policy3,779215,4624
32703,IN-24,G,20210909,policy3,779215,4624
32704,IN-2,F,20210909,policy3,180937,3256
32705,IN-28,B,20210909,policy1,390389,3496
32706,IN-25,B,20210909,policy5,109161,4516
32706,IN-25,B,20210909,policy5,109161,4516
32707,IN-12,F,20210909,policy5,492003,3088
32708,IN-9,I,20210909,policy1,241998,1110
32709,IN-32,G,20210909,policy3,915407,4505
32709,IN-32,G,20210909,policy3,915407,4505
32710,IN-19,F,20210909,policy3,998037,4382
32711,IN-12,I,20210909,policy2,776640,2904
32711,IN-12,I,20210909,policy2,776640,2904
32712,IN-22,I,20210909,policy1,280804,1588
32713,IN-32,B,20210909,policy3,178819,4533
32713,IN-32,B,20210909,policy3,178819,4533
32713,IN-32,B,20210909,policy3,178819,4533
32714,IN-19,B,20210909,policy3,926215,4277
32714,IN-19,B,20210909,policy3,926215,4277
32714,IN-19,B,20210909,policy3,926215,4277
32715,IN-26,G,20210909,policy1,142279,3269
32715,IN-26,G,20210909,policy1,142279,3269
32715,IN-26,G,20210909,policy1,142279,3269
32716,IN-13,I,20210909,policy2,805326,668
32717,IN-5,G,20210909,policy1,643735,3718
32718,IN-16,I,20210909,policy1,571235,4292
32718,IN-16,I,20210909,policy1,571235,4292
32719,IN-7,G,20210909,policy1,855214,4440
32719,IN-7,G,20210909,policy1,855214,4440
32720,IN-12,B,20210909,policy1,439203,4292
32720,IN-12,B,20210909,policy1,439203,4292
32721,IN-26,G,20210909,policy3,138190,3130
32722,IN-17,I,20210909,policy4,426346,3344
32723,IN-34,F,20210909,policy5,637601,1811
32724,IN-19,G,20210909,policy4,256223,4455
32725,IN-6,F,20210909,policy1,410340,1873
32725,IN-6,F,20210909,policy1,410340,1873
32725,IN-6,F,20210909,policy1,410340,1873
32726,IN-16,G,20210909,policy5,424150,4403
32727,IN-28,F,20210909,policy5,294003,814
32728,IN-25,I,20210909,policy3,778615,3281
32729,IN-1,I,20210909,policy2,622092,2707
32729,IN-1,I,20210909,policy2,622092,2707
32729,IN-1,I,20210909,policy2,622092,2707
32730,IN-2,I,20210909,policy1,734640,3167
32730,IN-2,I,20210909,policy1,734640,3167
32731,IN-35,B,20210909,policy5,891120,1114
32731,IN-35,B,20210909,policy5,891120,1114
32732,IN-35,F,20210909,policy1,955178,4259
32733,IN-35,B,20210909,policy4,724689,2361
32734,IN-24,G,20210909,policy1,71038,3198
32734,IN-24,G,20210909,policy1,71038,3198
32735,IN-3,F,20210909,policy1,165623,3960
32736,IN-9,I,20210909,policy1,865369,4684
32736,IN-9,I,20210909,policy1,865369,4684
32737,IN-34,F,20210909,policy5,250177,4773
32737,IN-34,F,20210909,policy5,250177,4773
32738,IN-17,B,20210909,policy3,569047,4861
32738,IN-17,B,20210909,policy3,569047,4861
32739,IN-13,B,20210909,policy2,902826,795
32740,IN-27,G,20210909,policy5,795823,3393
32740,IN-27,G,20210909,policy5,795823,3393
32740,IN-27,G,20210909,policy5,795823,3393
32741,IN-3,F,20210909,policy1,277261,4600
32742,IN-1,F,20210909,policy1,781138,4145
32742,IN-1,F,20210909,policy1,781138,4145
32742,IN-1,F,20210909,policy1,781138,4145
32743,IN-18,B,20210909,policy2,250883,4413
32744,IN-23,B,20210909,policy4,219363,2705
32744,IN-23,B,20210909,policy4,219363,2705
32745,IN-34,I,20210909,policy2,332418,2715
32746,IN-2,B,20210909,policy4,287257,1046
32746,IN-2,B,20210909,policy4,287257,1046
32746,IN-2,B,20210909,policy4,287257,1046
32746,IN-2,B,20210909,policy4,287257,1046
32746,IN-2,B,20210909,policy4,287257,1046
32747,IN-3,B,20210909,policy1,365364,3045
32747,IN-3,B,20210909,policy1,365364,3045
32747,IN-3,B,20210909,policy1,365364,3045
32747,IN-3,B,20210909,policy1,365364,3045
32748,IN-12,B,20210909,policy5,162085,3546
32749,IN-12,B,20210909,policy5,868324,787
32750,IN-1,F,20210909,policy5,299929,2724
32751,IN-8,G,20210910,policy4,630449,699
32752,IN-6,G,20210910,policy1,417751,4677
32752,IN-6,G,20210910,policy1,417751,4677
32753,IN-2,F,20210910,policy1,273489,4264
32754,IN-1,B,20210910,policy1,328714,4573
32755,IN-17,F,20210910,policy5,971397,2728
32755,IN-17,F,20210910,policy5,971397,2728
32756,IN-32,F,20210910,policy4,751196,1653
32757,IN-25,I,20210910,policy4,325741,1882
32757,IN-25,I,20210910,policy4,325741,1882
32757,IN-25,I,20210910,policy4,325741,1882
32758,IN-33,F,20210910,policy1,695847,2170
32759,IN-16,B,20210910,policy3,877854,1052
32759,IN-16,B,20210910,policy3,877854,1052
32760,IN-7,G,20210910,policy2,673269,3229
32761,IN-14,G,20210910,policy3,407869,885
32761,IN-14,G,20210910,policy3,407869,885
32762,IN-34,G,20210910,policy5,949639,2163
32763,IN-9,B,20210910,policy5,722959,3956
32764,IN-2,G,20210910,policy2,223112,3294
32764,IN-2,G,20210910,policy2,223112,3294
32765,IN-28,G,20210910,policy2,131785,4529
32766,IN-4,G,20210910,policy5,668231,3529
32767,IN-9,I,20210910,policy5,681733,4503
32768,IN-19,F,20210910,policy1,473543,3142
32769,IN-13,G,20210910,policy1,648518,2800
32769,IN-13,G,20210910,policy1,648518,2800
32770,IN-2,B,20210910,policy3,808526,4382
32771,IN-12,G,20210910,policy5,943484,711
32771,IN-12,G,20210910,policy5,943484,711
32772,IN-16,B,20210910,policy4,528633,2538
32773,IN-21,B,20210910,policy1,472480,3120
32773,IN-21,B,20210910,policy1,472480,3120
32774,IN-28,B,20210910,policy1,852386,717
32774,IN-28,B,20210910,policy1,852386,717
32775,IN-7,G,20210910,policy5,661358,3772
32776,IN-2,B,20210910,policy5,242923,3039
32776,IN-2,B,20210910,policy5,242923,3039
32776,IN-2,B,20210910,policy5,242923,3039
32777,IN-18,B,20210910,policy1,486629,4507
32778,IN-24,I,20210910,policy1,137986,4714
32779,IN-21,B,20210911,policy3,571276,2630
32780,IN-6,F,20210911,policy2,571055,4509
32780,IN-6,F,20210911,policy2,571055,4509
32781,IN-34,I,20210911,policy2,591367,1618
32781,IN-34,I,20210911,policy2,591367,1618
32781,IN-34,I,20210911,policy2,591367,1618
32782,IN-24,G,20210911,policy3,633155,2461
32783,IN-18,B,20210911,policy3,420445,3978
32784,IN-15,I,20210911,policy4,618392,971
32785,IN-7,G,20210911,policy2,481468,2522
32785,IN-7,G,20210911,policy2,481468,2522
32786,IN-23,B,20210911,policy1,534443,2551
32787,IN-10,G,20210911,policy2,290200,1558
32788,IN-7,G,20210911,policy1,427240,4503
32789,IN-13,B,20210911,policy2,869806,2710
32790,IN-25,G,20210911,policy1,659529,4143
32790,IN-25,G,20210911,policy1,659529,4143
32791,IN-34,F,20210911,policy5,532412,1578
32791,IN-34,F,20210911,policy5,532412,1578
32791,IN-34,F,20210911,policy5,532412,1578
32792,IN-34,B,20210911,policy2,515250,2581
32792,IN-34,B,20210911,policy2,515250,2581
32793,IN-2,G,20210911,policy1,182470,3154
32794,IN-14,F,20210911,policy3,888060,4101
32795,IN-5,G,20210911,policy4,204551,1215
32795,IN-5,G,20210911,policy4,204551,1215
32795,IN-5,G,20210911,policy4,204551,1215
32796,IN-8,G,20210911,policy4,855082,2122
32797,IN-10,G,20210911,policy2,494343,4581
32798,IN-6,F,20210911,policy2,285487,1253
32798,IN-6,F,20210911,policy2,285487,1253
32799,IN-27,B,20210911,policy5,745031,2994
32800,IN-8,B,20210911,policy4,938406,2886
32801,IN-5,G,20210911,policy4,883648,3516
32801,IN-5,G,20210911,policy4,883648,3516
32802,IN-18,I,20210911,policy5,602521,2148
32803,IN-13,G,20210911,policy1,166441,2226
32804,IN-30,G,20210911,policy1,895381,695
32805,IN-10,B,20210911,policy2,985656,3167
32805,IN-10,B,20210911,policy2,985656,3167
32806,IN-27,B,20210911,policy4,552985,4648
32807,IN-7,G,20210912,policy1,204817,4604
32808,IN-18,B,20210912,policy3,107246,4832
32809,IN-3,G,20210912,policy2,913068,4817
32809,IN-3,G,20210912,policy2,913068,4817
32810,IN-16,G,20210912,policy2,810534,3674
32811,IN-19,I,20210912,policy2,348533,1843
32811,IN-19,I,20210912,policy2,348533,1843
32812,IN-3,B,20210912,policy1,663334,738
32813,IN-10,I,20210912,policy4,959780,3219
32814,IN-5,G,20210912,policy3,762224,1280
32815,IN-2,F,20210912,policy3,933170,3508
32816,IN-31,I,20210912,policy2,519325,4761
32817,IN-4,G,20210912,policy2,702718,3995
32818,IN-15,G,20210912,policy2,759230,640
32818,IN-15,G,20210912,policy2,759230,640
32819,IN-3,G,20210912,policy4,130883,609
32820,IN-35,I,20210912,policy2,791891,4793
32821,IN-22,I,20210912,policy3,496246,3574
32821,IN-22,I,20210912,policy3,496246,3574
32822,IN-7,G,20210912,policy4,695720,1696
32822,IN-7,G,20210912,policy4,695720,1696
32823,IN-22,B,20210912,policy3,206126,3105
32823,IN-22,B,20210912,policy3,206126,3105
32824,IN-6,G,20210912,policy2,974632,3195
32825,IN-28,G,20210912,policy1,232827,3537
32825,IN-28,G,20210912,policy1,232827,3537
32826,IN-24,F,20210912,policy1,300719,621
32826,IN-24,F,20210912,policy1,300719,621
32827,IN-14,G,20210912,policy3,402238,1669
32828,IN-17,B,20210912,policy2,812545,2602
32828,IN-17,B,20210912,policy2,812545,2602
32829,IN-32,G,20210912,policy5,659923,4487
32830,IN-5,G,20210912,policy5,230407,3637
32831,IN-29,F,20210912,policy2,384947,3515
32832,IN-26,B,20210912,policy3,196304,3460
32832,IN-26,B,20210912,policy3,196304,3460
32833,IN-11,G,20210912,policy1,382132,3435
32834,IN-26,B,20210912,policy4,202985,3580
32834,IN-26,B,20210912,policy4,202985,3580
32834,IN-26,B,20210912,policy4,202985,3580
32834,IN-26,B,20210912,policy4,202985,3580
32835,IN-5,G,20210912,policy3,171258,2694
32835,IN-5,G,20210912,policy3,171258,2694
32836,IN-5,F,20210912,policy2,155182,691
32836,IN-5,F,20210912,policy2,155182,691
32837,IN-25,F,20210912,policy5,365142,2108
32838,IN-32,B,20210912,policy5,951659,3228
32839,IN-16,G,20210912,policy1,454378,3485
32840,IN-7,I,20210912,policy3,744510,3082
32841,IN-12,B,20210912,policy1,159562,4675
32842,IN-16,G,20210912,policy5,182562,1295
32842,IN-16,G,20210912,policy5,182562,1295
32842,IN-16,G,20210912,policy5,182562,1295
32843,IN-21,B,20210912,policy3,764564,4900
32844,IN-18,F,20210912,policy3,924033,3563
32844,IN-18,F,20210912,policy3,924033,3563
32845,IN-5,G,20210912,policy3,897050,3008
32846,IN-6,I,20210912,policy3,440218,1620
32847,IN-18,F,20210912,policy1,972246,3515
32848,IN-15,B,20210912,policy5,251636,2715
32848,IN-15,B,20210912,policy5,251636,2715
32849,IN-34,G,20210912,policy2,787128,2472
32849,IN-34,G,20210912,policy2,787128,2472
32850,IN-13,B,20210912,policy3,629255,4933
32850,IN-13,B,20210912,policy3,629255,4933
32851,IN-23,I,20210912,policy4,218632,3437
32852,IN-10,F,20210912,policy2,170145,2855
32853,IN-31,F,20210912,policy5,309929,1740
32853,IN-31,F,20210912,policy5,309929,1740
32853,IN-31,F,20210912,policy5,309929,1740
32854,IN-7,G,20210912,policy2,177249,1031
32855,IN-34,I,20210912,policy2,446948,4154
32855,IN-34,I,20210912,policy2,446948,4154
32855,IN-34,I,20210912,policy2,446948,4154
32856,IN-29,F,20210912,policy2,494565,4579
32857,IN-16,B,20210912,policy4,415189,4388
32857,IN-16,B,20210912,policy4,415189,4388
32857,IN-16,B,20210912,policy4,415189,4388
32858,IN-10,F,20210912,policy2,748060,4329
32858,IN-10,F,20210912,policy2,748060,4329
32858,IN-10,F,20210912,policy2,748060,4329
32858,IN-10,F,20210912,policy2,748060,4329
32859,IN-26,I,20210912,policy2,123057,1264
32860,IN-4,B,20210912,policy1,496702,4566
32861,IN-13,G,20210912,policy1,182052,4544
32862,IN-28,G,20210912,policy1,726681,4010
32863,IN-25,F,20210912,policy5,130727,3185
32864,IN-8,G,20210912,policy2,447565,4629
32865,IN-33,B,20210912,policy1,671291,1757
32866,IN-24,B,20210912,policy5,144672,2809
32867,IN-2,G,20210912,policy5,781223,3480
32867,IN-2,G,20210912,policy5,781223,3480
32868,IN-21,I,20210912,policy1,904457,4092
32869,IN-3,B,20210912,policy4,428793,3627
32870,IN-8,G,20210912,policy3,397410,4390
32871,IN-2,G,20210912,policy4,200378,1212
32871,IN-2,G,20210912,policy4,200378,1212
32871,IN-2,G,20210912,policy4,200378,1212
32872,IN-3,I,20210912,policy2,115233,4019
32873,IN-34,I,20210913,policy5,54649,4639
32874,IN-34,G,20210913,policy2,158211,698
32874,IN-34,G,20210913,policy2,158211,698
32875,IN-14,F,20210913,policy1,758684,2137
32875,IN-14,F,20210913,policy1,758684,2137
32876,IN-19,G,20210913,policy2,203118,3388
32876,IN-19,G,20210913,policy2,203118,3388
32876,IN-19,G,20210913,policy2,203118,3388
32877,IN-32,I,20210913,policy5,574049,4296
32877,IN-32,I,20210913,policy5,574049,4296
32877,IN-32,I,20210913,policy5,574049,4296
32878,IN-26,F,20210913,policy4,300075,1282
32879,IN-1,I,20210913,policy1,236462,3197
32880,IN-8,F,20210913,policy5,566320,1784
32880,IN-8,F,20210913,policy5,566320,1784
32881,IN-12,B,20210913,policy1,808630,4917
32881,IN-12,B,20210913,policy1,808630,4917
32882,IN-10,B,20210913,policy3,532893,1530
32882,IN-10,B,20210913,policy3,532893,1530
32882,IN-10,B,20210913,policy3,532893,1530
32883,IN-6,F,20210913,policy4,691203,4355
32883,IN-6,F,20210913,policy4,691203,4355
32883,IN-6,F,20210913,policy4,691203,4355
32884,IN-23,F,20210913,policy1,932478,3356
32885,IN-24,B,20210913,policy2,666559,2045
32886,IN-32,B,20210913,policy5,686926,4482
32886,IN-32,B,20210913,policy5,686926,4482
32887,IN-12,F,20210913,policy4,50001,817
32887,IN-12,F,20210913,policy4,50001,817
32888,IN-33,G,20210913,policy3,248835,3963
32889,IN-18,F,20210913,policy1,856229,765
32890,IN-4,B,20210913,policy4,662723,4589
32891,IN-1,G,20210913,policy4,627336,4912
32891,IN-1,G,20210913,policy4,627336,4912
32891,IN-1,G,20210913,policy4,627336,4912
32892,IN-14,I,20210913,policy5,607104,1133
32892,IN-14,I,20210913,policy5,607104,1133
32893,IN-34,I,20210913,policy5,754659,4587
32894,IN-25,F,20210913,policy5,344375,1806
32895,IN-13,G,20210913,policy5,783941,4558
32895,IN-13,G,20210913,policy5,783941,4558
32895,IN-13,G,20210913,policy5,783941,4558
32896,IN-3,F,20210913,policy1,384384,959
32896,IN-3,F,20210913,policy1,384384,959
32897,IN-2,G,20210913,policy3,661037,2809
32898,IN-34,F,20210913,policy4,695522,4049
32899,IN-27,B,20210914,policy3,374443,3229
32900,IN-15,B,20210914,policy1,581363,3346
32900,IN-15,B,20210914,policy1,581363,3346
32901,IN-12,F,20210914,policy3,257848,2727
32902,IN-19,I,20210914,policy4,238746,4966
32903,IN-18,G,20210914,policy3,191637,708
32903,IN-18,G,20210914,policy3,191637,708
32903,IN-18,G,20210914,policy3,191637,708
32903,IN-18,G,20210914,policy3,191637,708
32904,IN-20,F,20210914,policy2,296496,4928
